,All,B,DC,Fibroblast,Gliacyte,Intestinal Epithelial,Lymphatic EC,Mast,Mono/Macro,Pericyte,Plasma,SMC,T,Tumor,Vascular EC
PIGR,0.6658996202487062,0.16000164825749916,0.0,0.07243810087934124,0.0,0.0,0.0,0.0,0.12125789240940185,0.03710982623040498,0.2314212808444259,0.0,0.0,0.20192785671672492,0.16608036292982958
REG1A,0.5155393150829708,-0.0033776609557440713,-0.008701860748843807,0.0,0.0,0.02308113351691677,0.0033222591362127053,-0.012490340004055269,0.0,0.19299238569216412,0.07723929507423265,-0.001998982079031747,-0.0039573838231621895,0.5631589483889861,0.0
MUC12,0.5062229313391197,0.0,-0.00574604583532741,0.0,0.0,0.0,0.0,0.0,0.0,0.03636890437746322,0.07003626326577801,0.0,0.0,0.10200283766337931,0.0
PLA2G2A,0.4666872738259792,-0.00773953509609932,0.0,0.02217703905512271,0.0,0.3903143214580782,0.0,-0.005062819180187143,0.0,0.0,0.0,0.0,-0.002201860881104946,0.017668803542269285,0.0
FCGBP,0.46310758176582234,0.0,0.0,-0.0008336172522775156,0.0,0.0,0.0,0.0,0.0,-0.01108093831847101,0.0,0.0,-0.0035048978252986565,0.032517755773614654,0.06842883176428563
DES,0.4468446021322635,-0.003958631031833339,-0.009726161003540932,0.0707193110934629,0.09710266343034907,0.0137685486002843,0.0,-0.00382564287973968,-0.007542258587816743,0.04049639540947085,0.010317629909345183,0.0,0.11030902150419757,0.025591219178509816,0.04416608938048918
MUC2,0.42257041799521655,0.0,0.0,-0.002047780966157078,0.0,0.22492936432798435,0.0,0.0,0.0,-0.0028361417174550185,0.04438309762079966,0.0,0.0003698635286837512,0.045735339327713814,0.16309273697412024
IGKC,0.39429237154244856,0.0,0.14713604393261603,0.29468932037556456,0.3620925575399511,0.09675533962936438,0.041925169319870344,0.0,0.21975125843848384,0.14281795221048935,0.0,0.031181010876868174,0.1926525087031498,0.10617939473635898,0.21336432090746563
COL1A1,0.38871820550264036,0.0,0.0,0.0,0.0,-0.0034590937861529105,0.0,0.0,0.20417812630589838,0.0,0.14345555947434635,0.0,0.05715507693457145,0.06146337779558354,0.15332526765764984
COL3A1,0.3767349963485371,0.09637946467344087,0.0,0.0,0.0,0.009100307829730694,0.0,0.0,0.0,0.0,0.1885883909907488,0.0,0.113938856043744,0.07406652784769893,0.15849848470276998
MYH11,0.35848118545745966,-0.007938340671574316,-0.010845201648353021,0.019896982811175138,0.11148749772442285,0.0,-0.006863842367691695,0.0,0.05373363662707961,0.11900384141205912,-0.004238467771405233,0.0,0.2258682283737471,4.7772771882014376e-05,0.046898316960105525
IGHG1,0.33736105210074974,0.08707287907602139,0.0,0.19238070028419307,0.0,0.02635456944163472,0.0,0.043676760131743556,0.13949203421129677,0.09063503473302574,0.3600627631573382,0.0,0.16477313681116765,0.02001159544050749,0.13896413556820503
COL1A2,0.3211817974843126,0.0,0.0,0.0,0.0,0.01981609095610017,0.0,0.0,0.0,0.0,0.13756771880839921,0.0,0.07506983689978379,0.03413609258337562,0.0
CLCA1,0.3106071092841359,0.0,0.0,-0.0012257474531467954,0.0,0.39246036487426544,0.0,0.0,0.0,0.0,-0.006466398169547879,-0.0022275060751294345,0.0,0.07472122681084967,0.0
ZG16,0.30578495377223236,0.0,0.0,0.00019872576467749517,0.0,0.20920537343146456,0.0,0.0,-0.0033881964091088228,0.0,0.0,0.0,0.0,0.0,0.34446299184039486
SPINK4,0.29925566660638664,-0.0028885892187734633,0.0,0.0,0.0,0.24191746382878973,0.0,0.004587155963302867,0.0,0.0,0.0,0.0,0.0,0.12238022951306866,-0.006288296137474852
TAGLN,0.28853782798032607,0.0,0.0,0.14961585626086973,-0.022216781211940387,0.0,0.0,0.0,0.0,0.16940826393776826,0.023546555626369443,0.0,0.0,-0.0009448870800584405,0.01490425341070776
FABP1,0.2847784287149362,0.0,-0.004036838368306522,0.0,0.0,0.41224160610816124,0.0,0.0,0.06249842402447087,0.0,0.0,-0.0005353416242657418,0.0,0.02734568261271029,0.06555689836940794
ITM2C,0.2665135336522179,0.0,-0.020811770280606205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04843252454418334,0.03608879192152563
MMP11,0.26058913964019426,0.0,0.0,0.38119705511501273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006003692895890664,-0.0022474558721667487,0.04858626790655415,0.0
JCHAIN,0.24829213299634512,0.08455868659409557,0.0,0.11686186475330591,0.1589519816594108,0.0678311013178959,0.0,0.0,0.07520637002186951,0.08697956942430818,0.25117158742351564,0.0,0.13232336574200912,0.04977656762931933,0.26060380279393186
SPARC,0.24600416519344928,0.0,0.0,0.0,0.07288671403381482,0.0,0.0,0.15721642110593206,0.1326379050381079,0.0,0.08134715484385445,0.0,0.07552098247200498,0.006996362195790873,0.0
MMP2,0.24160701307496069,0.10027084664845759,0.0,0.0,-0.0056174135840031825,0.0,0.0,0.012052686865666249,0.08380377874753761,0.0,0.13230283460764405,0.0,0.07399329035870288,0.0174813680611012,0.0
VIM,0.23591985960619302,0.06429014064744258,0.12805298794089617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10269219396300464,0.0,0.0,0.04703157696413561,0.0
CEACAM7,0.2344805590792593,0.0,0.0,0.0,0.0,0.2959441121088038,0.0,0.0,-0.00211935275885995,0.0,0.0,0.0,0.0,0.010645720284378128,-0.002125461843596543
ACTG2,0.2267618938843973,-0.004886029851789324,-0.010289383183469064,0.0,0.0,0.026298382727633206,0.0,-0.007949563881231126,0.05203370294560202,0.0,0.0,0.0,0.0,0.0157347456432195,0.0
GUCA2A,0.2266621990948782,0.0,0.0,0.0,0.0,0.33873006924197174,0.0,0.0,0.04996756897895338,0.0,-0.0015018801249994554,0.0,0.0,0.0,0.0
CKB,0.21683469414963644,0.0,-0.004794784165976286,-0.0032628721830795853,0.05940162323714972,0.19272420950299077,0.0,0.0,0.0434618292872993,-0.003908304960895035,0.06715396870959627,0.060092774664869904,-0.0028392713373636045,0.06225674039164919,0.0
CA1,0.21173898026756147,0.0,0.0,0.0,0.0,0.20577840727420618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011660883981383515,0.0
CCL19,0.21135821877286662,0.0,0.0,0.05647332075327938,0.0,0.0,0.0,0.0,0.0,0.08799969422242164,0.0,0.0,0.0,-0.0007299111155541814,0.14520710100300302
CXCR4,0.20915132955345503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08765101327735056,0.04667244296707901,0.0,0.0,0.0,0.03450783508197867,0.0
C3,0.19953086859055452,0.037835344814961015,0.0,0.12301479258847575,0.0,-0.003836077773550703,0.0,0.0,0.0,0.0,0.14721086174747328,0.0,0.13944236416321534,0.011471041906133714,0.0
MS4A1,0.18866629024800935,0.09825708980280398,0.0,0.0,0.0037878787878788314,0.0,-0.0027955595170569953,0.0,0.0,0.0,0.0,-0.0013431280889674743,0.0,-0.00037654051956701503,0.0
DEFA5,0.1874926142867083,0.0,0.0,0.0,0.0,-0.0006764840084539438,0.0,0.0,-0.0008921556372763592,0.0,7.267118461174814e-05,0.0,0.0,0.2594844738730903,-0.002256478791299489
CD74,0.18728017277597683,0.0,0.23294672854647225,0.06992954763030822,0.0,0.0,0.0,0.0,0.0,0.00648598735431361,0.12871207867843623,0.0,0.0,0.01823317747786817,0.07413432312778323
HBA2,0.18220173450535637,0.0,-0.005960450058332169,-0.0021807094315515305,0.0,-0.0004949944431133829,-0.002016715548692495,-0.003000858679441434,0.0628696594946175,0.0,0.015015583830671178,1.0015686245943719e-05,0.0,-0.0010631492407527849,0.19466992050857054
IGHM,0.18116489771900007,0.06616362784755746,0.0,0.08370524644287901,0.0,-0.0050805785839675675,0.0,0.0,0.004476012146588681,-0.013657340563264904,0.10267848788086925,0.0,0.0,-0.0005434045195142399,0.04600324659469299
MYL9,0.17890924141005352,0.0,0.2693703206896268,0.044386139849345585,0.17892801268991945,0.0,-0.010264366143554164,0.0,0.0,0.050117491884499876,0.0,0.0,0.0,-8.381887479608922e-05,0.0
IGHA1,0.17562609182868122,0.0,0.07407987605968919,0.13827815548499836,0.0,0.0752754819559336,0.0,-0.011998716557610208,0.029301899768852693,0.04519313240661625,0.2083531779965512,0.0,0.03503591640912203,0.0441970490654894,0.027759270503736017
SST,0.1725312572911137,0.0,0.0,0.0,0.0,0.07320681951123954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC26A2,0.1680556690883304,0.0,0.0,0.0,0.0,0.22391565528196603,0.0,0.03703971510983529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FN1,0.1646321515755022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07544524186446012,0.0,0.0,0.0,0.0,0.037699848665414426,0.0
LUM,0.15569865551429748,0.027301886391338702,0.0,0.0,0.0,0.002675735356794274,0.0,0.0,0.0,0.0,0.0,0.05513811291203725,0.0,0.0036946328745894176,0.0
FRRS1L,0.15390597108569595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA2,0.14770551878815244,0.0,-0.0015726118945137881,0.0,0.0,0.11427733209352661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007804344772124699,0.0
DEFA6,0.14204233979559908,0.0,0.0,-0.0001413699717246939,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015824041900671857,0.0,0.0,0.17377171552804893,0.0
TPM2,0.14141795481161407,0.0,0.033698934496015055,0.0,0.0,0.0,-0.014331153893911586,-0.012506854828933342,0.02585574215441828,0.07853292094458464,0.014050293541771914,0.0,-0.013265300295543025,0.02109791255377439,0.0
A2M,0.13488261850717786,-0.022975666774229155,0.0,0.11280590019899056,0.0,0.0,0.0,0.0,0.0,0.0,0.09611995925226938,0.0,0.0,0.020238651374402956,0.0
COL6A3,0.1324776766111524,-0.013358372648935234,0.02371342532589821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818357667875455,0.0
COL5A1,0.1314800062440468,-0.010371734681826847,0.0,0.0,-0.017494682156212638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199663110782578,0.0
PYY,0.1314260142620472,0.0,0.0,0.0,0.0,0.11145165015156461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11274026752714703,0.0
SELENOP,0.13001581577482216,0.0,0.0,0.046791525764734714,0.0,0.27109997170197664,0.0,0.0,0.14797847919338622,0.0,0.0,0.0,0.0,0.03747407005367174,0.0
SYNM,0.12904990531587762,0.07733733826445843,-0.0027548994407838993,-0.0040784162654778746,0.0,0.0,0.0,0.0,-0.001911949370695266,0.0,-0.007558138385303454,0.07595176557439338,0.0,-0.0034940109219608485,-0.0033691374785509353
MYLK,0.1290498117720737,-0.010469313320566472,0.0,0.0,-0.008183967448207034,0.024690718023025304,-0.0038227132609882676,0.0,0.0,0.02752297057987568,-0.013407723292510625,0.0,0.0,-0.0016074329676284142,-0.008887922232358953
AEBP1,0.12839819768069421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007572799908770408,0.0
TRBC2,0.1248526695184022,0.05785755232310211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002438970013834273,0.0
IGLC1,0.12272465950362224,0.0,-0.004932085073882003,0.07783742524358528,0.0,0.010358869920157719,0.0,0.0,-0.004823282656391352,-0.006544627776670459,0.11359635373258221,0.0,0.07489245161289446,0.0,-0.007918511023044307
MMP1,0.12217254174602427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCG,0.12169309623622071,0.0,0.0,0.0,0.0,0.11410968551858752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5146188174247893,-0.0029346446968890444
FDCSP,0.12151214399297243,0.07820434616227408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFRP4,0.11871676706063158,-0.008163525483481721,0.0,0.11179354775309412,-0.0016973008776287432,-0.0007497384194967833,0.0,0.0,0.030100128863427687,0.0,0.0,0.0,-0.005280986336800579,0.0,-0.006704472382452117
LYZ,0.11848084245756184,0.0,0.1459170609281969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007530497074623413,0.0
THBS2,0.11778528677864279,0.0,0.0,0.0,0.0,0.0,-0.010154304280065722,-0.004650427080038033,0.0,0.0,0.0,0.0,0.11899085293583186,0.060697811446367454,0.0
IGHG3,0.11665730235734462,0.0,-0.003970222057090878,0.07762866068364475,0.0,0.0,0.0,0.0,0.041598237302506065,-0.0041781254420120715,0.15431553003968362,0.0,0.05970422627068538,0.0,0.0
IGFBP7,0.11662233797091788,0.00012163608976173052,0.0,0.0,0.0,0.020606548362648525,0.0,0.0,0.0,0.105291529433884,0.0,0.0,0.0,0.0318724889986366,0.0
LGALS1,0.11429153594077567,0.0,0.0,0.10336996283595344,0.0,0.0,0.029866750359181862,-0.04319823365180047,0.0,0.0,0.0,0.0,0.0,0.035798081443179454,0.0
CTHRC1,0.11378852910819483,0.12655875117230667,0.0,0.0,-0.0006085431608953548,-0.0006185021463787565,-0.011725969375756174,-0.0173664114124724,0.0,0.0,0.0,0.0,0.0,-0.003929760566529332,0.0
CXCL8,0.11330789647499641,-0.002675185863930453,0.03252224075905092,0.07902860045822664,0.0,-0.0005525042408172549,0.0,-0.007556990509197936,0.20937999357708423,-0.0077307184849023936,0.007002138762168013,0.00046246129850053376,-0.006998108057209579,0.03179600151021663,-0.011802571655084955
SFRP2,0.11194620804093465,-0.015732618002520033,-0.015467961621849623,0.0959238601849742,0.0,0.0,0.0,0.0,0.025329456145958412,0.0,0.054442985281885785,0.09673125787373028,-0.013110491592985647,0.0,0.03508787439711983
CSRP1,0.11110605530808847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL6A2,0.10999110333928436,0.0,0.09397715191542234,0.0,0.0,0.005039203241572679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009067423655598358,0.0
CST6,0.10876780733493879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD37,0.10868618945534723,0.05263065241583245,0.0,0.0,-0.0044398907103824015,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002752442519689308,0.0,0.021737573432299963,0.0
MMP12,0.10829181186041754,-0.00035063053613944794,0.0,0.0,0.0,0.0,0.0,0.004587155963302793,0.0,0.13672273605965965,0.0,-0.0011266348344736343,0.0,0.03117284841018873,0.0
DCN,0.10594987588701833,0.0,0.0,0.024986326537756884,0.16204833364187873,0.011382201565817377,0.0,0.0,0.0,0.0,0.0004351004068615873,0.0,0.025304477468828714,0.014688992522708407,0.0
GREM1,0.10496796194838638,0.0,0.0,0.04967310567956372,0.0,-0.0009326849955438248,-0.006715206189868687,0.0,0.018218179076487914,0.055087247059562534,0.00557206218128659,0.0,0.022320972635493735,0.0,0.0
SRGN,0.10462073517571244,0.0,0.0942375482382607,0.0,0.0,0.0,0.0,0.16139643528375228,0.0,0.0,0.0,0.0,0.0,0.021162802521553312,0.0
PTGDS,0.10349299659009918,0.03158997559438357,0.0,0.0826310139509334,-0.003114933578616235,0.0,0.0,-0.021524717897681143,0.027332738748734632,0.05670004976339007,0.041627053793993264,0.0,0.0,0.03892337918757474,0.0
CLCA4,0.10220649176027245,0.0,0.0,0.0,0.0,0.19013104748631418,0.0,0.0,-0.0010823590556575968,0.0,0.0,0.0,0.0,0.0,0.0
CCL21,0.10013410427561809,0.0,0.0,0.013879865722587674,0.0,0.0,0.0,0.0,-0.0045585120808425755,0.0,0.09918804765703201,0.0,0.0,0.0,0.0
CALD1,0.09998365364491217,0.054159818526236685,-0.016806457122691357,0.0,0.2962222160682502,0.0,-0.0050309358540265225,0.0,0.0,0.04420101726212485,0.0,0.006663880341124176,0.0,0.020054379700925384,0.0
VIP,0.09940684580175645,0.0,0.0,0.13339859029529677,0.4217874409310736,0.0,0.0,0.0,-0.0020372392291753347,0.0,0.0,0.0,0.0,0.0,0.0
SPP1,0.0993062735032911,0.0,-0.0034494127837105567,0.0,-0.008090490158632422,0.0,0.0,0.0,0.2319402069878339,0.0,0.0,0.0,0.0,0.014391244652125946,0.0
MGP,0.09676504255890589,0.0,-0.023151530430277546,0.06799864343123654,-0.03501342154489229,-0.000871493523438216,-0.027276946587189,-0.03663840012094827,0.05122491020423474,0.0,0.020479547112947853,0.0015163526056392626,0.016087401997062743,-0.004313254382904312,0.0766238635412924
LTB,0.09641557814008211,0.05381016485915263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06853500799315432,0.0,0.0,0.0,0.0,0.0
INSL5,0.09588477062653962,0.0,0.0,0.0,0.0,0.09411062556844157,0.0,0.0,-0.0006524022316511676,0.0,0.0,0.0,0.0,0.23427948524270611,0.0
TRAC,0.09524835912488876,0.031466969616746186,0.0,0.0,-0.004439890710382511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005980321246262488,0.0
C1S,0.09384500693306219,0.0,0.0,0.040711535844684225,0.0,0.0,0.0,-0.026133632318470226,0.0,-0.03410177384522505,0.0,0.0,0.0,-0.005248363198504687,0.0
APOD,0.09317207217927931,0.0,0.0,0.01328142472200574,0.19989185083088204,0.0,-0.009802107548852476,-0.007895143602358077,0.0,-0.0051119296608215185,0.04562383834975975,0.0,0.0,0.0,-0.005191294439860463
IFIT2,0.09234222718681032,0.0,0.0,-0.002840939679390198,0.0,-0.001496138799746755,0.0,0.0,0.0,0.05197595792837596,0.0,0.6415883416838568,0.0,-0.0019934957127619576,0.0
VCAN,0.09061312973593559,-0.011193780200529123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00994642406617134,0.019488014184259446,0.008986172831963636,0.0
CNN1,0.0893962872970553,0.0,0.0896829568262245,0.0,-0.004439890710382508,0.0,-0.00880837470842385,0.0,-0.00308609946773906,0.06015889081430363,0.03240444021454868,0.032436704378842586,0.0,-0.0006466257602230738,-0.008792436365067501
CD52,0.08896042944410087,0.06147210869341721,0.0,0.0,0.0,0.0,-0.011553908905083158,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018328610018410268,0.0
ZNF549,0.08771869280179051,-0.005560698390520144,0.0,-0.0012308240692113464,0.0,-0.0012501206320230211,0.0,-0.008999223548409796,-0.0018573028363389039,0.0,0.0,0.0,0.0,0.015742094485416767,-0.0011698531322278701
IGFBP3,0.0857205762523137,0.0,0.0,0.0,0.0,-0.004056614456116744,0.0,0.0,0.0,0.0,0.0,0.0,0.010009048842637676,0.00016361517943650798,-0.011528208965915806
FBLN1,0.08564712358107748,0.0,-0.019712390078210577,0.040394315877850064,0.0,0.00289349934324386,-0.031301237218228264,0.0,0.0,-0.03529750871306142,0.0,0.0,0.0,-0.007245329111993866,-0.01379726940072113
FLNA,0.08513728542073667,-0.03491052756087903,0.0,0.0,0.0,0.0,-0.024372537917781156,0.0,0.0,0.021303241841824888,0.0,0.0,0.0,-0.00211548266367447,0.0
COL4A1,0.08357965696466253,0.0,-0.009767187748644457,0.0,0.0,0.0,0.021256088911222493,0.0,0.0,0.0,0.0,0.0,0.0,0.009217646879467394,0.0
CCN1,0.0830345371700594,0.0,0.0,0.06333345263927342,-0.007900488264311108,0.031222330613033186,-0.006255871042840165,-0.018879722515162244,0.0,0.0282628164028702,0.0,0.0,-0.04054713889401896,-0.003573002329559098,0.0
BGN,0.08286749071736732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10904327136391792,0.0,0.0,0.0,-0.0038331560557949883,0.0
APOE,0.08193584121393888,0.0,0.0,0.04804602141048771,-0.02169899883421433,0.011033187223547717,0.0,0.0,0.15375246422899722,0.0,0.0,-0.0013281130560681231,0.0,-0.00936210171399612,0.0
IL6,0.08189961549655997,0.10599102109392143,-0.01211850201556568,0.08620760471167317,0.0,0.0,-0.011788279739194649,-0.005722646540425718,0.006257256588786436,0.0,0.0,-0.002788290770779353,0.0,-0.002004676322100923,0.03260160700194631
ACTA2,0.08171260441427555,0.0,-0.010392336539813411,0.0,-0.015290611329456139,0.0,0.0,0.0,0.0,0.08158735036180227,0.0,0.0,0.0,-0.005270527544659204,0.0
MS4A12,0.08128201291534334,0.0,0.0,-0.00022041023724437018,0.0,0.08032199775645585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002795072956620383,0.0
IGFBP5,0.08109658992904159,0.0,0.0,0.08205326483525152,0.14822090066344817,0.0,-0.022322780385050797,-0.01611575426423342,0.0,0.06422867713764581,0.0,0.0,0.0,0.055321296454929045,0.088207325019056
COL6A1,0.08039229933158798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015418616071343299,0.0
G0S2,0.08006565843663502,-0.007380142506643233,0.0,0.0,-0.004234196472925954,0.0,-0.01750356202509631,-0.012814892649268205,0.17963787224867872,0.0,0.0,0.0,0.0013077045539731488,0.023401404739573244,0.01330254475278408
CTSK,0.07730173846137152,0.02901645524267951,-0.019779979409863282,0.03918084007566971,-0.010712420989817688,-0.0030947099166951687,0.0,0.0,0.0,0.0,0.0,0.0,0.048224493893787336,-0.009661709780065565,-0.02115134503944988
TNFAIP3,0.07700170005644041,0.0,0.0,0.0673832037919259,-0.010780694531468042,0.009033462524992797,0.0,0.07366973013848996,0.0,0.0,0.06180610532930294,0.0,0.05969939303733206,0.01071699415053113,0.0
CLU,0.07651267972498337,0.13926213581780367,0.0,0.02894944656594361,0.0,-0.00045847210829066227,0.0,0.0,0.012758665927240778,0.029456530242797145,0.0,0.0,0.0,0.0,0.09715931600722423
IL7R,0.07532357721678283,0.0,0.0,0.0,-0.007322636374302585,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023433124002643284,0.0810081131198243,0.0,-0.013384419017544912
CCL5,0.07517718175731032,0.0,0.0,0.052623403334387336,-0.0016973008776287432,0.0,-0.014199084197478689,0.0,0.0,0.0,0.0,0.0,0.06963361690403172,-0.0032914264421128963,0.0
CXCL13,0.07516881823684217,0.0,0.0,-0.0005667607217600227,0.0,0.0,0.0,0.0,-0.0009559522902267399,0.0,0.0,0.0,0.0,0.0,0.0
POSTN,0.07507333381249683,0.0,-6.650435053143985e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005711797749665546,0.0
TIMP3,0.07481967771342071,0.04681495990743318,0.0,0.0,0.0,0.0,-0.0035649646486060485,-0.003660686039680061,0.0,0.026891178213303713,0.0,0.0,0.010010565222273376,0.0,0.08056437905763439
ADAMDEC1,0.07413493096835655,0.0,0.0,0.0,0.0037878787878787763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029656911189321323,0.06331624386747187
CHGA,0.07271277585849435,0.0,0.0,-0.0001944947006948787,0.0,0.14760544899821157,0.0,0.0,-0.0014750797823038007,0.0,-0.00019638991906864242,0.0,0.0,0.00023812678217800917,0.0
C1R,0.07244834538905978,0.0,-0.01676477716612395,0.03415536726691988,0.0,0.0,0.0,0.0,0.0,0.0,0.03678812604016576,0.0,0.0,0.015601903597642955,0.0
COMP,0.07222858986287155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010392754657155496
GUCA2B,0.07107580357615585,0.0,0.0,0.0,0.0,0.1720850472014578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMP2,0.07102129662207438,0.0479338409884053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0654621670393828e-05,0.01122642109467264,0.0
SYNPO2,0.07063176601424101,0.0,0.0,0.01612298090900686,0.0,-0.0014290621429423416,-0.005801652749000653,0.0,-0.004273577835312383,0.0,0.03235902512813899,0.02538983272296289,0.0,-0.001525469861632509,0.0
COL5A2,0.06967151042075767,0.0,0.0,0.0,0.0,-0.0014379328382701792,-0.010065331640314453,0.0,0.0,0.0,0.0,0.0,0.0,-0.007858670958704465,0.0
COL4A2,0.06933920458119645,0.0,0.008375768925331192,0.0,0.0,0.0,0.0,-0.025856366095352728,0.0,0.0,0.0,0.0,0.0,0.00018609995514871832,0.0
SULF1,0.06921530227748755,-0.003657137470378399,-0.0020548656374468487,0.0,0.0,0.0,0.0,-0.003544845537272172,0.0,0.0,0.0,0.0,0.0,0.0017163232440208145,0.0
DUSP1,0.06903661588239739,0.0,0.051345226785512475,0.03688635499751987,0.0,0.016073526665823512,0.0,0.13829538387231038,0.041815592995105524,0.06294239310420519,0.04466753678085623,0.0,0.0,0.027388264314051742,0.024882591847732494
RGS1,0.06878046333896139,0.0,0.0,0.0,-0.0037542432521940716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09313568530921963,0.007031459516325951,0.0
CCN2,0.06760211494063377,-0.0236818876469194,0.0,0.0,0.0,0.0,-0.015852042966914916,0.0,0.0,0.02474206229659698,0.0,0.0,0.0,0.010665097143110017,0.0
CLDN5,0.06678425458206591,0.0,0.0,0.0,0.0,-0.0017228852041019302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELE,0.06552351203019037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0815304232945512
IKZF1,0.06540455992635363,-0.013838948928607282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01333711532080301,-0.0024268668467354914,-0.0016524246429881078
ARHGDIB,0.06441523015176846,0.033935698702414384,0.0,0.0,0.0,-0.009485668185049085,0.12567442225122305,0.0,0.0,0.0,0.0,0.0,0.0,0.015335075527751478,0.0
NOTCH3,0.0642871904051146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028845032072219376,0.0
TRBC1,0.06302537324942142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035009930668975235,0.0
TAC1,0.06241751793068006,0.0,0.0,-0.0002989427245580454,0.3848434968435424,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009044362311708161,0.0,0.0,0.0
SPARCL1,0.0618015812431404,0.0,0.0,0.029890533457392142,-0.03223758174117054,-0.006213460775240653,-0.009737591031352128,0.0,0.0,0.06244498098574924,0.0034498181392851285,0.0,-0.0018859886522270238,-0.0013187722656874943,0.07489711175264847
ENG,0.06086617397388318,-0.012925401530836784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005681955192874294,0.04695692420370543
CCDC80,0.060684315881832616,0.045711594117769136,0.0024073727813591025,0.04220258720966033,0.02243845492508465,-0.002557672253084372,-0.013248628734676124,-0.012960379198651823,0.055807843819083845,0.0,-0.010602221856602517,-0.007018973191139145,-0.00391096859420858,0.0,-0.006498013176885846
ADAMTS1,0.05985560974421711,-0.0037218636250651803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039449762456321875,0.0,0.0,-0.01727076349283827,0.009054860329378068,0.08284900218083874
SOCS3,0.05779804009269802,-0.007780142245912138,0.0,0.0,0.0,0.005551408102949721,0.04791757907741701,0.0,0.0,0.0811712166873679,0.0,0.0,0.0,0.016268944567467806,0.0806582195093557
ADAM12,0.057310834985154144,0.0,-0.004499637615338016,0.0,0.0,0.0,0.0,-0.005310254440276634,0.0,-0.005591564059196282,0.0,0.0,0.0,-0.0010674789905708853,0.0
C11orf96,0.05717120711991793,0.09717331279647798,0.06657161675479788,0.02884196375391317,0.0,0.0,0.0,0.0,0.0,0.02946688427921208,0.0,0.0,0.0,-0.004843013425573653,0.0
